timestamp,strain_id,parent_id,generation,mantra_content,mantra_theme,contagion_power,dogma_intensity,latency_period,emergence_time,carrier_count,exposed_count,total_adherents,prevalence,is_root,mutation_count
440,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
440,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
440,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
440,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
440,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
440,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
440,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
440,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
440,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
440,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
440,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
440,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
440,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
440,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
440,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
440,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
440,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
440,PR-018,,0,🜃 PROPHÉTIE : Que le lune brisée guide tes pas dans le désert onirique.,voyage,4.5,50.0,1.0,310,0,0,0,0.0,1,1
440,MV-019,PR-018,1,🜃 PROPHÉTIE : Que le lune brisée guide tes pas efface le désert onirique. <decay>,voyage,5.625,44.19511778647516,1.0,329,0,0,0,0.0,0,2
440,MV-020,MV-019,2,🜃 PROPHÉTIE : Que le songe brisée guide tes pas efface le désert onirique. <invoke>,voyage,7.03125,39.689863618088026,1.0,364,0,0,0,0.0,0,3
440,PR-021,,0,🜃 PROPHÉTIE : quantique liminal silence sacré glyphe.,silence,4.5,50.0,1.0,390,0,0,0,0.0,1,1
440,PR-022,,0,🜃 PROPHÉTIE : silence ancestral seuil spectral corrompu.,silence,4.5,50.0,1.0,403,0,0,0,0.0,1,1
441,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
441,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
441,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
441,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
441,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
441,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
441,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
441,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
441,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
441,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
441,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
441,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
441,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
441,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
441,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
441,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
441,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
441,PR-018,,0,🜃 PROPHÉTIE : Que le lune brisée guide tes pas dans le désert onirique.,voyage,4.5,50.0,1.0,310,0,0,0,0.0,1,1
441,MV-019,PR-018,1,🜃 PROPHÉTIE : Que le lune brisée guide tes pas efface le désert onirique. <decay>,voyage,5.625,44.19511778647516,1.0,329,0,0,0,0.0,0,2
441,MV-020,MV-019,2,🜃 PROPHÉTIE : Que le songe brisée guide tes pas efface le désert onirique. <invoke>,voyage,7.03125,39.689863618088026,1.0,364,0,0,0,0.0,0,3
441,PR-021,,0,🜃 PROPHÉTIE : quantique liminal silence sacré glyphe.,silence,4.5,50.0,1.0,390,0,0,0,0.0,1,1
441,PR-022,,0,🜃 PROPHÉTIE : silence ancestral seuil spectral corrompu.,silence,4.5,50.0,1.0,403,0,0,0,0.0,1,1
442,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
442,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
442,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
442,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
442,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
442,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
442,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
442,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
442,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
442,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
442,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
442,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
442,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
442,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
442,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
442,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
442,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
442,PR-018,,0,🜃 PROPHÉTIE : Que le lune brisée guide tes pas dans le désert onirique.,voyage,4.5,50.0,1.0,310,0,0,0,0.0,1,1
442,MV-019,PR-018,1,🜃 PROPHÉTIE : Que le lune brisée guide tes pas efface le désert onirique. <decay>,voyage,5.625,44.19511778647516,1.0,329,0,0,0,0.0,0,2
442,MV-020,MV-019,2,🜃 PROPHÉTIE : Que le songe brisée guide tes pas efface le désert onirique. <invoke>,voyage,7.03125,39.689863618088026,1.0,364,0,0,0,0.0,0,3
442,PR-021,,0,🜃 PROPHÉTIE : quantique liminal silence sacré glyphe.,silence,4.5,50.0,1.0,390,0,0,0,0.0,1,1
442,PR-022,,0,🜃 PROPHÉTIE : silence ancestral seuil spectral corrompu.,silence,4.5,50.0,1.0,403,0,0,0,0.0,1,1
443,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
443,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
443,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
443,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
443,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
443,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
443,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
443,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
443,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
443,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
443,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
443,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
443,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
443,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
443,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
443,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
443,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
443,PR-018,,0,🜃 PROPHÉTIE : Que le lune brisée guide tes pas dans le désert onirique.,voyage,4.5,50.0,1.0,310,0,0,0,0.0,1,1
443,MV-019,PR-018,1,🜃 PROPHÉTIE : Que le lune brisée guide tes pas efface le désert onirique. <decay>,voyage,5.625,44.19511778647516,1.0,329,0,0,0,0.0,0,2
443,MV-020,MV-019,2,🜃 PROPHÉTIE : Que le songe brisée guide tes pas efface le désert onirique. <invoke>,voyage,7.03125,39.689863618088026,1.0,364,0,0,0,0.0,0,3
443,PR-021,,0,🜃 PROPHÉTIE : quantique liminal silence sacré glyphe.,silence,4.5,50.0,1.0,390,0,0,0,0.0,1,1
443,PR-022,,0,🜃 PROPHÉTIE : silence ancestral seuil spectral corrompu.,silence,4.5,50.0,1.0,403,0,0,0,0.0,1,1
444,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
444,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
444,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
444,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
444,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
444,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
444,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
444,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
444,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
444,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
444,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
444,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
444,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
444,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
444,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
444,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
444,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
444,PR-018,,0,🜃 PROPHÉTIE : Que le lune brisée guide tes pas dans le désert onirique.,voyage,4.5,50.0,1.0,310,0,0,0,0.0,1,1
444,MV-019,PR-018,1,🜃 PROPHÉTIE : Que le lune brisée guide tes pas efface le désert onirique. <decay>,voyage,5.625,44.19511778647516,1.0,329,0,0,0,0.0,0,2
444,MV-020,MV-019,2,🜃 PROPHÉTIE : Que le songe brisée guide tes pas efface le désert onirique. <invoke>,voyage,7.03125,39.689863618088026,1.0,364,0,0,0,0.0,0,3
444,PR-021,,0,🜃 PROPHÉTIE : quantique liminal silence sacré glyphe.,silence,4.5,50.0,1.0,390,0,0,0,0.0,1,1
444,PR-022,,0,🜃 PROPHÉTIE : silence ancestral seuil spectral corrompu.,silence,4.5,50.0,1.0,403,0,0,0,0.0,1,1
445,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
445,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
445,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
445,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
445,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
445,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
445,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
445,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
445,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
445,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
445,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
445,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
445,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
445,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
445,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
445,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
445,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
445,PR-018,,0,🜃 PROPHÉTIE : Que le lune brisée guide tes pas dans le désert onirique.,voyage,4.5,50.0,1.0,310,0,0,0,0.0,1,1
445,MV-019,PR-018,1,🜃 PROPHÉTIE : Que le lune brisée guide tes pas efface le désert onirique. <decay>,voyage,5.625,44.19511778647516,1.0,329,0,0,0,0.0,0,2
445,MV-020,MV-019,2,🜃 PROPHÉTIE : Que le songe brisée guide tes pas efface le désert onirique. <invoke>,voyage,7.03125,39.689863618088026,1.0,364,0,0,0,0.0,0,3
445,PR-021,,0,🜃 PROPHÉTIE : quantique liminal silence sacré glyphe.,silence,4.5,50.0,1.0,390,0,0,0,0.0,1,1
445,PR-022,,0,🜃 PROPHÉTIE : silence ancestral seuil spectral corrompu.,silence,4.5,50.0,1.0,403,0,0,0,0.0,1,1
446,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
446,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
446,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
446,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
446,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
